date_file,County,Population,PCR_Positive_Tests,PCR_Positive_Percent,PCR_Total_Tests,Beds_Occupied_Total,Beds_Occupied_Percent,Beds_Available_Total,COVID_Total_Admissions,COVID_Susp_Admissions,COVID_Conf_Admissions
2021-12-02,"Palm Beach County, FL",1496770,102.4777142857143,0.032,22417,361.07142857142856,0.75,3370,8.714285714285714,NA,61
2021-12-02,"Duval County, FL",957755,43.56785714285714,0.025,12199,345.5357142857143,0.75,3225,4.571428571428571,NA,32
2021-12-03,"Miami-Dade County, FL",2716940,403.6244285714286,0.031,91141,721.71,0.77,6561,19.571428571428573,NA,137
2021-12-03,"Broward County, FL",1952778,184.57285714285715,0.03,43067,435.6,0.77,3960,11.428571428571429,NA,80
2021-12-03,"Palm Beach County, FL",1496770,111.38000000000001,0.035,22276,368.7085714285714,0.76,3396,9.142857142857142,NA,64
2021-12-03,"Duval County, FL",957755,41.70514285714285,0.024,12164,340.92857142857144,0.74,3225,4.857142857142857,NA,34
2021-12-06,"Miami-Dade County, FL",2716940,398.4857142857143,0.03,92980,734.9257142857143,0.79,6512,21.857142857142858,NA,153
2021-12-06,"Broward County, FL",1952778,203.75614285714286,0.033,43221,459.2,0.8,4018,11.714285714285714,NA,82
2021-12-06,"Palm Beach County, FL",1496770,113.44500000000002,0.035,22689,394.0571428571429,0.8,3448,8.571428571428571,NA,60
2021-12-06,"Duval County, FL",957755,44.15314285714286,0.024,12878,359.35714285714283,0.78,3225,5.714285714285714,NA,40
2021-12-07,"Miami-Dade County, FL",2716940,386.9138571428571,0.029,93393,734.1357142857142,0.79,6505,22.714285714285715,NA,159
2021-12-07,"Broward County, FL",1952778,212.78657142857145,0.034,43809,458.5142857142858,0.8,4012,14.285714285714286,NA,100
2021-12-07,"Palm Beach County, FL",1496770,112.54,0.034,23170,400.2557142857143,0.81,3459,9,NA,63
2021-12-07,"Duval County, FL",957755,44.413714285714285,0.024,12954,373.17857142857144,0.81,3225,5.285714285714286,NA,37
2021-12-09,"Miami-Dade County, FL",2716940,418.3065714285714,0.026,112621,743.4285714285714,0.8,6505,23.571428571428573,NA,165
2021-12-09,"Broward County, FL",1952778,252.75171428571431,0.033,53614,466.67571428571426,0.81,4033,14.857142857142858,NA,104
2021-12-09,"Palm Beach County, FL",1496770,132.8297142857143,0.033,28176,400.14,0.81,3458,7.428571428571429,NA,52
2021-12-09,"Duval County, FL",957755,56.23542857142858,0.024,16402,295.84285714285716,0.78,2655,4.714285714285714,NA,33
2021-12-10,"Miami-Dade County, FL",2716940,460.3577142857143,0.027,119352,752.49,0.81,6503,25.714285714285715,NA,180
2021-12-10,"Broward County, FL",1952778,265.01057142857144,0.034,54561,467.37,0.81,4039,15.285714285714286,NA,107
2021-12-10,"Palm Beach County, FL",1496770,134.7154285714286,0.033,28576,401.64428571428573,0.81,3471,8.285714285714286,NA,58
2021-12-10,"Duval County, FL",957755,54.56585714285715,0.023,16607,295.84285714285716,0.78,2655,4.571428571428571,NA,32
2021-12-13,"Miami-Dade County, FL",2716940,679.2174285714285,0.038,125119,756.6257142857143,0.82,6459,21.857142857142858,NA,153
2021-12-13,"Broward County, FL",1952778,316.8514285714286,0.04,55449,469.68428571428575,0.81,4059,15.142857142857142,NA,106
2021-12-13,"Palm Beach County, FL",1496770,161.45442857142856,0.039,28979,404.19000000000005,0.81,3493,8.571428571428571,NA,60
2021-12-13,"Duval County, FL",957755,59.01071428571429,0.025,16523,382.39285714285717,0.83,3225,3.7142857142857144,NA,26
2021-12-14,"Miami-Dade County, FL",2716940,739.8625714285715,0.041,126318,746.4342857142857,0.82,6372,24.285714285714285,NA,170
2021-12-14,"Broward County, FL",1952778,328.6794285714286,0.041,56116,471.65142857142865,0.81,4076,18.428571428571427,NA,129
2021-12-14,"Palm Beach County, FL",1496770,162.44614285714286,0.039,29157,404.42142857142863,0.81,3495,9.285714285714286,NA,65
2021-12-14,"Duval County, FL",957755,61.879999999999995,0.026,16660,377.7857142857143,0.82,3225,4.285714285714286,NA,30
2021-12-15,"Miami-Dade County, FL",2716940,836.4968571428572,0.046,127293,739.8742857142857,0.82,6316,24.142857142857142,NA,169
2021-12-15,"Broward County, FL",1952778,361.82571428571424,0.045,56284,473.1557142857143,0.81,4089,20,NA,140
2021-12-15,"Palm Beach County, FL",1496770,180.66757142857142,0.043,29411,400.57142857142856,0.8,3505,9.571428571428571,NA,67
2021-12-15,"Duval County, FL",957755,62.532,0.027,16212,377.7857142857143,0.82,3225,4.428571428571429,NA,31
2021-12-16,"Miami-Dade County, FL",2716940,967.0291428571428,0.052,130177,733.4314285714285,0.82,6261,27.285714285714285,NA,191
2021-12-16,"Broward County, FL",1952778,404.14285714285717,0.05,56580,474.8914285714286,0.81,4104,21,NA,147
2021-12-16,"Palm Beach County, FL",1496770,192.75314285714285,0.046,29332,401.14285714285717,0.8,3510,10.857142857142858,NA,76
2021-12-16,"Duval County, FL",957755,70.91028571428572,0.031,16012,377.7857142857143,0.82,3225,4.857142857142857,NA,34
2021-12-17,"Miami-Dade County, FL",2716940,1233.162,0.063,137018,739.7571428571428,0.82,6315,28.428571428571427,NA,199
2021-12-17,"Broward County, FL",1952778,511.35828571428567,0.062,57734,475.58571428571435,0.81,4110,23.571428571428573,NA,165
2021-12-17,"Palm Beach County, FL",1496770,239.7607142857143,0.055,30515,400.34285714285716,0.8,3503,9.857142857142858,NA,69
2021-12-17,"Duval County, FL",957755,76.197,0.033,16163,377.7857142857143,0.82,3225,4.714285714285714,NA,33
2021-12-20,"Miami-Dade County, FL",2716940,2655.2428571428572,0.122,152350,739.0671428571429,0.81,6387,36.857142857142854,NA,258
2021-12-20,"Broward County, FL",1952778,1055.156,0.119,62068,483.9171428571428,0.82,4131,31.285714285714285,NA,219
2021-12-20,"Palm Beach County, FL",1496770,458.7291428571429,0.096,33449,398.17142857142863,0.8,3484,12.142857142857142,NA,85
2021-12-20,"Duval County, FL",957755,110.08457142857142,0.046,16752,377.7857142857143,0.82,3225,5.428571428571429,NA,38
2021-12-21,"Miami-Dade County, FL",2716940,3163.8985714285714,0.135,164054,766.3757142857143,0.81,6623,47.42857142857143,NA,332
2021-12-21,"Broward County, FL",1952778,1237.7378571428574,0.135,64179,478.5285714285714,0.82,4085,49.57142857142857,NA,347
2021-12-21,"Palm Beach County, FL",1496770,526.3941428571428,0.107,34437,398.0571428571429,0.8,3483,14.428571428571429,NA,101
2021-12-21,"Duval County, FL",957755,114.46628571428572,0.048,16693,373.17857142857144,0.81,3225,5.428571428571429,NA,38
2021-12-22,"Miami-Dade County, FL",2716940,3759.861,0.147,179041,761.2842857142858,0.81,6579,51,NA,357
2021-12-22,"Broward County, FL",1952778,1429.384,0.148,67606,477.0057142857143,0.82,4072,55.142857142857146,NA,386
2021-12-22,"Palm Beach County, FL",1496770,600.6705714285714,0.118,35633,397.02857142857147,0.8,3474,17.857142857142858,NA,125
2021-12-22,"Duval County, FL",957755,131.1447142857143,0.053,17321,377.7857142857143,0.82,3225,5.142857142857143,NA,36
2021-12-23,"Miami-Dade County, FL",2716940,4546.87,0.161,197690,751.0857142857143,0.8,6572,57.57142857142857,NA,403
2021-12-23,"Broward County, FL",1952778,1728.9848571428572,0.166,72909,476.30285714285714,0.82,4066,63.57142857142857,NA,445
2021-12-23,"Palm Beach County, FL",1496770,738.7520000000001,0.136,38024,396.22857142857146,0.8,3467,18.285714285714285,NA,128
2021-12-23,"Duval County, FL",957755,153.51957142857142,0.061,17617,373.17857142857144,0.81,3225,5,NA,35
2021-12-27,"Miami-Dade County, FL",2716940,9651.332142857142,0.239,282675,736.3199999999999,0.78,6608,99.42857142857143,NA,696
2021-12-27,"Broward County, FL",1952778,3741.404,0.266,98458,451.9928571428572,0.79,4005,82.85714285714286,NA,580
2021-12-27,"Palm Beach County, FL",1496770,1517.292857142857,0.205,51810,383.87142857142857,0.78,3445,37.42857142857143,NA,262
2021-12-27,"Duval County, FL",957755,360.40757142857143,0.129,19557,350.14285714285717,0.76,3225,7,NA,49
2021-12-28,"Miami-Dade County, FL",2716940,10886.704,0.248,307286,715.7700000000001,0.77,6507,131.71428571428572,NA,922
2021-12-28,"Broward County, FL",1952778,4353.977428571428,0.274,111233,435.71000000000004,0.77,3961,112.85714285714286,NA,790
2021-12-28,"Palm Beach County, FL",1496770,1731.45,0.21,57715,376.2,0.77,3420,44.142857142857146,NA,309
2021-12-28,"Duval County, FL",957755,390.30428571428575,0.135,20238,345.5357142857143,0.75,3225,9.142857142857142,NA,64
2021-12-29,"Miami-Dade County, FL",2716940,12846.718285714287,0.261,344548,729.41,0.77,6631,156.85714285714286,NA,1098
2021-12-29,"Broward County, FL",1952778,5127.027857142857,0.285,125927,434.61,0.77,3951,124.57142857142857,NA,872
2021-12-29,"Palm Beach County, FL",1496770,2198.4074285714282,0.236,65207,371.64,0.76,3423,50.57142857142857,NA,354
2021-12-29,"Duval County, FL",957755,490.31100000000004,0.157,21861,340.92857142857144,0.74,3225,12,NA,84
2021-12-30,"Miami-Dade County, FL",2716940,14916.885285714288,0.277,376961,732.9300000000001,0.77,6663,184.57142857142858,NA,1292
2021-12-30,"Broward County, FL",1952778,5842.053571428572,0.295,138625,428.74857142857144,0.76,3949,135.57142857142858,NA,949
2021-12-30,"Palm Beach County, FL",1496770,2672.565428571429,0.261,71678,371.42285714285714,0.76,3421,58.142857142857146,NA,407
2021-12-30,"Duval County, FL",957755,605.5177142857143,0.184,23036,340.92857142857144,0.74,3225,17.142857142857142,NA,120
2022-01-03,"Miami-Dade County, FL",2716940,17934.246857142854,0.354,354632,731.9914285714286,0.79,6486,243.85714285714286,NA,1707
2022-01-03,"Broward County, FL",1952778,7758.677142857143,0.38,142923,453.1214285714286,0.79,4015,165.57142857142858,NA,1159
2022-01-03,"Palm Beach County, FL",1496770,3742.8388571428573,0.358,73184,392.2914285714286,0.79,3476,77.85714285714286,NA,545
2022-01-03,"Duval County, FL",957755,1187.7084285714286,0.317,26227,354.75,0.77,3225,41.42857142857143,NA,290
2022-01-04,"Miami-Dade County, FL",2716940,18102.697285714286,0.353,358977,744.8571428571429,0.79,6600,308.42857142857144,NA,2159
2022-01-04,"Broward County, FL",1952778,8127.195428571429,0.384,148152,455.04,0.79,4032,200.42857142857142,NA,1403
2022-01-04,"Palm Beach County, FL",1496770,3882.2772857142854,0.359,75699,397.02857142857147,0.8,3474,107.14285714285714,NA,750
2022-01-04,"Duval County, FL",957755,1377.056,0.322,29936,359.35714285714283,0.78,3225,49.57142857142857,NA,347
2022-01-05,"Miami-Dade County, FL",2716940,18329.222428571426,0.353,363469,764.3428571428573,0.8,6688,331,NA,2317
2022-01-05,"Broward County, FL",1952778,8357.596714285715,0.387,151171,462.7428571428572,0.8,4049,209.57142857142858,NA,1467
2022-01-05,"Palm Beach County, FL",1496770,4152.628857142857,0.374,77723,402.8014285714286,0.81,3481,114.57142857142857,NA,802
2022-01-05,"Duval County, FL",957755,1633.488,0.336,34031,363.9642857142857,0.79,3225,55.142857142857146,NA,386
2022-01-06,"Miami-Dade County, FL",2716940,18375.88714285714,0.354,363365,775.2857142857143,0.81,6700,358.42857142857144,NA,2509
2022-01-06,"Broward County, FL",1952778,8247.631428571429,0.383,150740,470.61000000000007,0.81,4067,219.71428571428572,NA,1538
2022-01-06,"Palm Beach County, FL",1496770,4273.133428571428,0.377,79342,398.0571428571429,0.8,3483,128.14285714285714,NA,897
2022-01-06,"Duval County, FL",957755,1760.9754285714284,0.347,35524,363.9642857142857,0.79,3225,59,NA,413
2022-01-07,"Miami-Dade County, FL",2716940,18760.437142857143,0.353,372020,781.9285714285714,0.82,6675,364.14285714285717,NA,2549
2022-01-07,"Broward County, FL",1952778,8367.413142857144,0.381,153732,474.54428571428576,0.81,4101,230.28571428571428,NA,1612
2022-01-07,"Palm Beach County, FL",1496770,4459.686285714286,0.382,81722,404.3057142857143,0.81,3494,144.28571428571428,NA,1010
2022-01-07,"Duval County, FL",957755,1893.477,0.357,37127,363.9642857142857,0.79,3225,62.57142857142857,NA,438
2022-01-10,"Miami-Dade County, FL",2716940,19464.23657142857,0.348,391522,802.8857142857142,0.85,6612,366.7142857142857,NA,2567
2022-01-10,"Broward County, FL",1952778,8937.378,0.378,165507,492.66428571428565,0.83,4155,229.28571428571428,NA,1605
2022-01-10,"Palm Beach County, FL",1496770,4692.657142857142,0.37,88780,414.91999999999996,0.82,3542,162.71428571428572,NA,1139
2022-01-10,"Duval County, FL",957755,2298.0574285714288,0.382,42111,373.2942857142857,0.81,3226,74,NA,518
2022-01-11,"Miami-Dade County, FL",2716940,18894.504000000004,0.339,390152,832.0285714285714,0.85,6852,415.7142857142857,NA,2910
2022-01-11,"Broward County, FL",1952778,8545.837142857143,0.37,161678,501.84,0.84,4182,242.14285714285714,NA,1695
2022-01-11,"Palm Beach County, FL",1496770,4669.406,0.371,88102,421.4028571428571,0.83,3554,171.57142857142858,NA,1201
2022-01-11,"Duval County, FL",957755,2379.6417142857144,0.382,43606,377.7857142857143,0.82,3225,79.28571428571429,NA,555
2022-01-12,"Miami-Dade County, FL",2716940,18253.798857142858,0.331,386032,846.3628571428571,0.86,6889,410.42857142857144,NA,2873
2022-01-12,"Broward County, FL",1952778,8310.537428571428,0.362,160701,503.28000000000003,0.84,4194,238.85714285714286,NA,1672
2022-01-12,"Palm Beach County, FL",1496770,4439.257714285714,0.362,85842,422.2328571428571,0.83,3561,174.57142857142858,NA,1222
2022-01-12,"Duval County, FL",957755,2480.435142857143,0.382,45453,378.2542857142857,0.82,3229,82.42857142857143,NA,577
2022-01-13,"Miami-Dade County, FL",2716940,17081.006142857143,0.321,372483,857.3228571428572,0.87,6898,394.57142857142856,NA,2762
2022-01-13,"Broward County, FL",1952778,7950.315285714285,0.347,160381,503.88,0.84,4199,233.28571428571428,NA,1633
2022-01-13,"Palm Beach County, FL",1496770,4308.305285714286,0.349,86413,428.52,0.84,3571,170.42857142857142,NA,1193
2022-01-13,"Duval County, FL",957755,2689.7400000000002,0.378,49810,378.84,0.82,3234,86.42857142857143,NA,605
2022-01-14,"Miami-Dade County, FL",2716940,17301.558857142856,0.312,388176,860.0571428571428,0.87,6920,392.2857142857143,NA,2746
2022-01-14,"Broward County, FL",1952778,8135.365285714286,0.331,172047,501.96,0.84,4183,225.57142857142858,NA,1579
2022-01-14,"Palm Beach County, FL",1496770,4467.490857142858,0.338,92522,428.88,0.84,3574,167.14285714285714,NA,1170
2022-01-14,"Duval County, FL",957755,3021.108571428572,0.38,55652,379.3085714285714,0.82,3238,93.28571428571429,NA,653
2022-01-18,"Miami-Dade County, FL",2716940,15251.521999999999,0.286,373289,829.2342857142858,0.87,6672,321.2857142857143,NA,2249
2022-01-18,"Broward County, FL",1952778,6707.948571428571,0.29,161916,499.18571428571425,0.83,4210,196.42857142857142,NA,1375
2022-01-18,"Palm Beach County, FL",1496770,3505.363714285714,0.297,82618,437.62857142857143,0.85,3604,156.28571428571428,NA,1094
2022-01-18,"Duval County, FL",957755,2950.308571428571,0.368,56120,390,0.84,3250,108.14285714285714,NA,757
2022-01-19,"Miami-Dade County, FL",2716940,13431.94914285714,0.286,328754,832.4799999999999,0.86,6776,314.7142857142857,NA,2203
2022-01-19,"Broward County, FL",1952778,6117.627428571427,0.282,151856,513.4371428571428,0.82,4383,192.57142857142858,NA,1348
2022-01-19,"Palm Beach County, FL",1496770,3296.877857142857,0.293,78765,438.35714285714283,0.85,3610,151.28571428571428,NA,1059
2022-01-19,"Duval County, FL",957755,2862.5905714285714,0.366,54749,389.88,0.84,3249,112,NA,784
2022-01-20,"Miami-Dade County, FL",2716940,11359.834571428572,0.278,286039,830.0228571428571,0.86,6756,301.85714285714283,NA,2113
2022-01-20,"Broward County, FL",1952778,5650.385714285715,0.275,143828,514.14,0.82,4389,183.71428571428572,NA,1286
2022-01-20,"Palm Beach County, FL",1496770,3064.928,0.284,75544,438.9642857142857,0.85,3615,140.71428571428572,NA,985
2022-01-20,"Duval County, FL",957755,2864.802,0.367,54642,389.75999999999993,0.84,3248,114.57142857142857,NA,802
2022-01-21,"Miami-Dade County, FL",2716940,9409.042571428572,0.271,243038,827.6885714285714,0.86,6737,287.42857142857144,NA,2012
2022-01-21,"Broward County, FL",1952778,5192.699142857143,0.269,135126,514.7257142857143,0.82,4394,172.57142857142858,NA,1208
2022-01-21,"Palm Beach County, FL",1496770,2950.232571428571,0.284,72717,439.32857142857137,0.85,3618,125.28571428571429,NA,877
2022-01-21,"Duval County, FL",957755,2804.9717142857144,0.366,53647,394.2785714285714,0.85,3247,109.28571428571429,NA,765
2022-01-24,"Miami-Dade County, FL",2716940,4595.897142857143,0.24,134047,803.3714285714285,0.85,6616,234,NA,1638
2022-01-24,"Broward County, FL",1952778,3852.306857142857,0.244,110517,507.75428571428574,0.81,4388,133.57142857142858,NA,935
2022-01-24,"Palm Beach County, FL",1496770,2292.7542857142857,0.26,61728,434.8357142857143,0.85,3581,86.28571428571429,NA,604
2022-01-24,"Duval County, FL",957755,2414.965714285714,0.358,47220,394.2785714285714,0.85,3247,100.71428571428571,NA,705
2022-01-25,"Miami-Dade County, FL",2716940,3630.826285714286,0.236,107694,796.9357142857143,0.85,6563,224.85714285714286,NA,1574
2022-01-25,"Broward County, FL",1952778,3585.701285714286,0.241,104149,505.5557142857143,0.81,4369,142.14285714285714,NA,995
2022-01-25,"Palm Beach County, FL",1496770,2155.422285714286,0.257,58708,434.7428571428572,0.8,3804,106.42857142857143,NA,745
2022-01-25,"Duval County, FL",957755,2271.0002857142854,0.353,45034,394.2785714285714,0.85,3247,99,NA,693
2022-01-26,"Miami-Dade County, FL",2716940,3670.4320000000002,0.224,114701,810.1714285714286,0.85,6672,212.28571428571428,NA,1486
2022-01-26,"Broward County, FL",1952778,3327.9480000000003,0.234,99554,504.5142857142858,0.81,4360,134.57142857142858,NA,942
2022-01-26,"Palm Beach County, FL",1496770,2077.175714285714,0.254,57245,428.4428571428571,0.78,3845,101.28571428571429,NA,709
2022-01-26,"Duval County, FL",957755,2121.1614285714286,0.347,42790,394.2785714285714,0.85,3247,95.57142857142857,NA,669
2022-01-27,"Miami-Dade County, FL",2716940,3811.3874285714287,0.218,122384,800.76,0.84,6673,199.85714285714286,NA,1399
2022-01-27,"Broward County, FL",1952778,2975.3574285714285,0.218,95539,504.5142857142858,0.81,4360,128.28571428571428,NA,898
2022-01-27,"Palm Beach County, FL",1496770,1908.2742857142857,0.24,55658,426.8,0.77,3880,96.14285714285714,NA,673
2022-01-27,"Duval County, FL",957755,2034.802285714286,0.342,41648,394.2785714285714,0.85,3247,97,NA,679
2022-01-31,"Miami-Dade County, FL",2716940,5131.838857142858,0.202,177836,793.4399999999999,0.84,6612,139.14285714285714,NA,974
2022-01-31,"Broward County, FL",1952778,2393.368285714286,0.186,90073,504.3985714285715,0.81,4359,90.85714285714286,NA,636
2022-01-31,"Duval County, FL",957755,1719.3042857142857,0.31,38823,394.2785714285714,0.85,3247,95.57142857142857,NA,669
2022-01-31,"Palm Beach County, FL",1496770,1486.3782857142855,0.207,50264,419.8457142857143,0.76,3867,68.28571428571429,NA,478
2022-02-01,"Miami-Dade County, FL",2716940,5351.438,0.191,196126,821.5199999999999,0.84,6846,137.71428571428572,NA,964
2022-02-01,"Broward County, FL",1952778,2233.114,0.182,85889,502.0842857142857,0.81,4339,90.14285714285714,NA,631
2022-02-01,"Duval County, FL",957755,1566.963,0.301,36441,394.2785714285714,0.85,3247,93.57142857142857,NA,655
2022-02-01,"Palm Beach County, FL",1496770,1389.1142857142859,0.2,48619,419.30285714285714,0.76,3862,65.85714285714286,NA,461
